BPC,CCR,Report_Date,Entry,Age,ctznRace,ctznSex,Closed,Unit,Administrative_Closure,Allegation,Finding,ofcrRace,ofcrSex,ObjectId
18-812,70269,2018/09/27 00:00:00+00,Telephone (or TDD),36,Black,Female,2019/01/30 00:00:00+00,GANG INTELLIGENCE,,Property,Exonerated,White,Male,11656
18-820,70278,2018/10/01 00:00:00+00,Telephone (or TDD),35,Other,Male,2018/12/21 00:00:00+00,TELEPHONE CRIME REPORTING UNIT,,Demeanor,Inconclusive,Black,Female,11657
18-780,70237,2018/09/19 00:00:00+00,Walk In,41,White,Female,2018/11/21 00:00:00+00,8TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Male,11658
18-780,70237,2018/09/19 00:00:00+00,Walk In,41,White,Female,2018/11/21 00:00:00+00,8TH PRECINCT,Admin. Closure,Demeanor,Admin. Closure,White,Male,11659
18-786,70243,2018/09/20 00:00:00+00,Telephone (or TDD),43,White,Female,2018/12/14 00:00:00+00,12TH PRECINCT,,Harassment,Unfounded,White,Female,11660
18-785,70242,2018/09/20 00:00:00+00,Telephone (or TDD),32,Black,Male,2019/01/14 00:00:00+00,UNKNOWN COMMAND,,Property,Inconclusive,Unknown,Unknown,11661
18-785,70242,2018/09/20 00:00:00+00,Telephone (or TDD),32,Black,Male,2019/01/14 00:00:00+00,2ND PRECINCT,,Property,No Charge,Black,Male,11662
18-785,70242,2018/09/20 00:00:00+00,Telephone (or TDD),32,Black,Male,2019/01/14 00:00:00+00,2ND PRECINCT,,Property,No Charge,White,Male,11663
18-785,70242,2018/09/20 00:00:00+00,Telephone (or TDD),32,Black,Male,2019/01/14 00:00:00+00,2ND PRECINCT,,Procedure,Inconclusive,Black,Male,11664
18-785,70242,2018/09/20 00:00:00+00,Telephone (or TDD),32,Black,Male,2019/01/14 00:00:00+00,2ND PRECINCT,,Procedure,Inconclusive,White,Male,11665
18-785,70242,2018/09/20 00:00:00+00,Telephone (or TDD),32,Black,Male,2019/01/14 00:00:00+00,2ND PRECINCT,,Procedure,Exonerated,Black,Male,11666
18-840,70298,2018/10/05 00:00:00+00,Telephone (or TDD),29,Black,Male,2019/01/08 00:00:00+00,ABANDON VEHICLE TASK FORCE,,Procedure,Inconclusive,Black,Male,11667
18-785,70242,2018/09/20 00:00:00+00,Telephone (or TDD),32,Black,Male,2019/01/14 00:00:00+00,2ND PRECINCT,,Procedure,Exonerated,White,Male,11668
18-840,70298,2018/10/05 00:00:00+00,Telephone (or TDD),29,Black,Male,2019/01/08 00:00:00+00,ABANDON VEHICLE TASK FORCE,,Procedure,Exonerated,Black,Male,11669
18-798,70255,2018/09/24 00:00:00+00,Telephone (or TDD),46,Unknown,Female,2019/01/04 00:00:00+00,8TH PRECINCT,,Property,Exonerated,White,Female,11670
18-856,70314,2018/10/10 00:00:00+00,Telephone (or TDD),50,Black,Female,2019/01/09 00:00:00+00,6TH PRECINCT,,Demeanor,Inconclusive,Hispanic,Male,11671
18-812,70269,2018/09/27 00:00:00+00,Telephone (or TDD),36,Black,Female,2019/01/30 00:00:00+00,GANG INTELLIGENCE,,Property,Exonerated,White,Male,11672
18-819,70277,2018/10/01 00:00:00+00,Telephone (or TDD),34,Black,Male,2018/12/21 00:00:00+00,SPECIAL VICTIMS UNIT,,Procedure,No Charge,Black,Female,11673
18-870,70328,2018/10/15 00:00:00+00,Walk In,40,Black,Female,2019/01/16 00:00:00+00,2ND PRECINCT,,Demeanor,Unfounded,Black,Male,11674
18-869,70327,2018/10/15 00:00:00+00,Telephone (or TDD),45,Black,Male,2019/01/11 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown,11675
18-869,70327,2018/10/15 00:00:00+00,Telephone (or TDD),45,Black,Male,2019/01/11 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,11676
18-869,70327,2018/10/15 00:00:00+00,Telephone (or TDD),45,Black,Male,2019/01/11 00:00:00+00,7TH PRECINCT,,Demeanor,Unfounded,Black,Male,11677
18-855,70313,2018/10/10 00:00:00+00,Telephone (or TDD),33,Black,Male,2019/01/08 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Service,No Charge,Unknown,Unknown,11678
18-869,70327,2018/10/15 00:00:00+00,Telephone (or TDD),45,Black,Male,2019/01/11 00:00:00+00,7TH PRECINCT,,Demeanor,Unfounded,White,Male,11679
18-797,70254,2018/09/24 00:00:00+00,Telephone (or TDD),58,Black,Female,2019/01/08 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,Admin. Closure,Unknown,Unknown,11680
18-797,70254,2018/09/24 00:00:00+00,Telephone (or TDD),58,Black,Female,2019/01/08 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Demeanor,Admin. Closure,Unknown,Unknown,11681
18-796,70253,2018/09/24 00:00:00+00,Telephone (or TDD),45,Black,Female,2018/12/05 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,Admin. Closure,Unknown,Unknown,11682
18-795,70252,2018/09/24 00:00:00+00,Online,48,White,Male,2018/09/25 00:00:00+00,7TH PRECINCT,Transferred,Procedure,Admin. Closure,White,Male,11683
18-794,70251,2018/09/24 00:00:00+00,Telephone (or TDD),21,Black,Female,2018/10/12 00:00:00+00,UNKNOWN COMMAND,Admin.close/Inadequate Service,Service,No Charge,Unknown,Unknown,11684
18-794,70251,2018/09/24 00:00:00+00,Telephone (or TDD),21,Black,Female,2018/10/12 00:00:00+00,COMMUNICATIONS OPERATIONS,Admin.close/Inadequate Service,Service,Admin. Closure,Unknown,Unknown,11685
18-806,70263,2018/09/25 00:00:00+00,Telephone (or TDD),60,White,Male,2018/12/13 00:00:00+00,GANG INTELLIGENCE SURVEILLANCE TRANSIT TEAM,,Procedure,Inconclusive,White,Male,11686
18-805,70262,2018/09/25 00:00:00+00,Telephone (or TDD),65,Unknown,Female,2018/10/11 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Harassment,Admin. Closure,Unknown,Unknown,11687
18-804,70261,2018/09/25 00:00:00+00,Telephone (or TDD),29,Black,Male,2018/12/18 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Property,No Charge,Unknown,Unknown,11688
18-804,70261,2018/09/25 00:00:00+00,Telephone (or TDD),29,Black,Male,2018/12/18 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,No Charge,Unknown,Unknown,11689
18-855,70313,2018/10/10 00:00:00+00,Telephone (or TDD),33,Black,Male,2019/01/08 00:00:00+00,FORFEITURE SECTION,Admin. Closure,Procedure,Admin. Closure,Unknown,Unknown,11690
18-819,70277,2018/10/01 00:00:00+00,Telephone (or TDD),34,Black,Male,2018/12/21 00:00:00+00,SPECIAL VICTIMS UNIT,,Demeanor,Unfounded,Black,Female,11691
18-812,70269,2018/09/27 00:00:00+00,Telephone (or TDD),36,Black,Female,2019/01/30 00:00:00+00,GANG INTELLIGENCE,,Property,Exonerated,Black,Male,11692
18-804,70261,2018/09/25 00:00:00+00,Telephone (or TDD),29,Black,Male,2018/12/18 00:00:00+00,DOWNTOWN SERVICES DIVISION,Admin. Closure,Procedure,Admin. Closure,Black,Male,11693
18-854,70312,2018/10/10 00:00:00+00,Walk In,55,Black,Male,2019/01/09 00:00:00+00,DOWNTOWN SERVICES DIVISION,Admin.Close/Innocence of the Charge,Procedure,Admin. Closure,Black,Male,11694
18-784,70241,2018/09/20 00:00:00+00,Telephone (or TDD),38,Other,Male,2018/11/29 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,11695
18-868,70326,2018/10/15 00:00:00+00,Telephone (or TDD),38,White,Female,2019/01/09 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Service,No Charge,Unknown,Unknown,11696
18-839,70297,2018/10/05 00:00:00+00,Walk In,0,Black,Female,2019/01/07 00:00:00+00,HOMICIDE SECTION,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male,11697
18-784,70241,2018/09/20 00:00:00+00,Telephone (or TDD),38,Other,Male,2018/11/29 00:00:00+00,TELEPHONE CRIME REPORTING UNIT,,Demeanor,Inconclusive,Black,Female,11698
18-839,70297,2018/10/05 00:00:00+00,Walk In,0,Black,Female,2019/01/07 00:00:00+00,HOMICIDE SECTION,Admin.close/Inadequate Service,Procedure,No Charge,Black,Male,11699
18-783,70240,2018/09/20 00:00:00+00,Telephone (or TDD),50,Black,Female,2018/12/21 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown,11700
18-839,70297,2018/10/05 00:00:00+00,Walk In,0,Black,Female,2019/01/07 00:00:00+00,HOMICIDE SECTION,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male,11701
18-783,70240,2018/09/20 00:00:00+00,Telephone (or TDD),50,Black,Female,2018/12/21 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,11702
18-839,70297,2018/10/05 00:00:00+00,Walk In,0,Black,Female,2019/01/07 00:00:00+00,HOMICIDE SECTION,Admin.close/Inadequate Service,Procedure,No Charge,Black,Male,11703
18-868,70326,2018/10/15 00:00:00+00,Telephone (or TDD),38,White,Female,2019/01/09 00:00:00+00,DOWNTOWN SERVICES DIVISION,Admin. Closure,Procedure,Admin. Closure,Black,Male,11704
18-783,70240,2018/09/20 00:00:00+00,Telephone (or TDD),50,Black,Female,2018/12/21 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,11705
18-853,70311,2018/10/10 00:00:00+00,Telephone (or TDD),26,Black,Female,2018/12/27 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,11706
18-812,70269,2018/09/27 00:00:00+00,Telephone (or TDD),36,Black,Female,2019/01/30 00:00:00+00,GANG INTELLIGENCE,,Procedure,Inconclusive,White,Male,11707
18-803,70260,2018/09/25 00:00:00+00,Telephone (or TDD),29,Black,Female,2018/12/21 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown,11708
18-827,70285,2018/10/02 00:00:00+00,Telephone (or TDD),22,Black,Male,2019/02/20 00:00:00+00,UNKNOWN COMMAND,,Search,No Charge,Unknown,Unknown,11709
18-803,70260,2018/09/25 00:00:00+00,Telephone (or TDD),29,Black,Female,2018/12/21 00:00:00+00,6TH PRECINCT,,Procedure,Unfounded,Black,Female,11710
18-853,70311,2018/10/10 00:00:00+00,Telephone (or TDD),26,Black,Female,2018/12/27 00:00:00+00,6TH PRECINCT,,Procedure,Unfounded,White,Male,11711
18-867,70325,2018/10/15 00:00:00+00,Telephone (or TDD),60,Other,Male,2018/12/04 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown,11712
18-853,70311,2018/10/10 00:00:00+00,Telephone (or TDD),26,Black,Female,2018/12/27 00:00:00+00,6TH PRECINCT,,Procedure,Unfounded,White,Male,11713
18-827,70285,2018/10/02 00:00:00+00,Telephone (or TDD),22,Black,Male,2019/02/20 00:00:00+00,UNKNOWN COMMAND,,Harassment,No Charge,Unknown,Unknown,11714
18-867,70325,2018/10/15 00:00:00+00,Telephone (or TDD),60,Other,Male,2018/12/04 00:00:00+00,6TH PRECINCT,,Procedure,Unfounded,White,Male,11715
18-811,70268,2018/09/27 00:00:00+00,Telephone (or TDD),20,Black,Female,2018/12/26 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,11716
18-783,70240,2018/09/20 00:00:00+00,Telephone (or TDD),50,Black,Female,2018/12/21 00:00:00+00,5TH PRECINCT,,Service,Unfounded,White,Female,11717
18-848,70306,2018/10/08 00:00:00+00,Walk In,61,Black,Male,2019/01/08 00:00:00+00,8TH PRECINCT,,Search,No Charge,Black,Male,11718
18-803,70260,2018/09/25 00:00:00+00,Telephone (or TDD),29,Black,Female,2018/12/21 00:00:00+00,6TH PRECINCT,,Procedure,Unfounded,Black,Male,11719
18-803,70260,2018/09/25 00:00:00+00,Telephone (or TDD),29,Black,Female,2018/12/21 00:00:00+00,6TH PRECINCT,,Demeanor,Unfounded,Black,Female,11720
18-853,70311,2018/10/10 00:00:00+00,Telephone (or TDD),26,Black,Female,2018/12/27 00:00:00+00,6TH PRECINCT,,Demeanor,Unfounded,White,Male,11721
18-803,70260,2018/09/25 00:00:00+00,Telephone (or TDD),29,Black,Female,2018/12/21 00:00:00+00,6TH PRECINCT,,Demeanor,Unfounded,Black,Male,11722
18-848,70306,2018/10/08 00:00:00+00,Walk In,61,Black,Male,2019/01/08 00:00:00+00,8TH PRECINCT,,Search,No Charge,White,Male,11723
18-867,70325,2018/10/15 00:00:00+00,Telephone (or TDD),60,Other,Male,2018/12/04 00:00:00+00,6TH PRECINCT,,Procedure,Unfounded,Black,Male,11724
18-861,70319,2018/10/11 00:00:00+00,Telephone (or TDD),59,Black,Male,2019/01/11 00:00:00+00,8TH PRECINCT,Admin.Close/Innocence of the Charge,Procedure,Admin. Closure,Black,Female,11725
18-783,70240,2018/09/20 00:00:00+00,Telephone (or TDD),50,Black,Female,2018/12/21 00:00:00+00,5TH PRECINCT,,Demeanor,Unfounded,White,Female,11726
18-811,70268,2018/09/27 00:00:00+00,Telephone (or TDD),20,Black,Female,2018/12/26 00:00:00+00,UNKNOWN COMMAND,,Demeanor,Inconclusive,Unknown,Unknown,11727
18-827,70285,2018/10/02 00:00:00+00,Telephone (or TDD),22,Black,Male,2019/02/20 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,11728
18-802,70259,2018/09/25 00:00:00+00,Telephone (or TDD),33,Black,Female,2018/12/11 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown,11729
18-848,70306,2018/10/08 00:00:00+00,Walk In,61,Black,Male,2019/01/08 00:00:00+00,8TH PRECINCT,,Property,Sustained,Black,Male,11730
18-875,70333,2018/10/16 00:00:00+00,Telephone (or TDD),20,Unknown,Female,2019/01/15 00:00:00+00,DOWNTOWN SERVICES DIVISION,Admin.close/Inadequate Service,Service,Admin. Closure,White,Male,11731
18-860,70318,2018/10/11 00:00:00+00,Walk In,34,Black,Male,2019/01/11 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Demeanor,Admin. Closure,Unknown,Unknown,11732
18-782,70239,2018/09/20 00:00:00+00,Telephone (or TDD),50,White,Female,2019/01/03 00:00:00+00,4TH PRECINCT,,Procedure,Exonerated,Black,Male,11733
18-810,70267,2018/09/27 00:00:00+00,Telephone (or TDD),57,Black,Female,2019/01/17 00:00:00+00,UNKNOWN COMMAND,Admin.close/Inadequate Service,Service,No Charge,Unknown,Unknown,11734
18-827,70285,2018/10/02 00:00:00+00,Telephone (or TDD),22,Black,Male,2019/02/20 00:00:00+00,8TH PRECINCT,,Search,Exonerated,Unknown,Unknown,11735
18-802,70259,2018/09/25 00:00:00+00,Telephone (or TDD),33,Black,Female,2018/12/11 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,11736
18-848,70306,2018/10/08 00:00:00+00,Walk In,61,Black,Male,2019/01/08 00:00:00+00,8TH PRECINCT,,Property,Sustained,White,Male,11737
18-875,70333,2018/10/16 00:00:00+00,Telephone (or TDD),20,Unknown,Female,2019/01/15 00:00:00+00,DOWNTOWN SERVICES DIVISION,Admin.close/Inadequate Service,Service,Admin. Closure,Asian,Male,11738
18-859,70317,2018/10/11 00:00:00+00,Telephone (or TDD),48,Black,Female,2019/01/15 00:00:00+00,UNKNOWN COMMAND,Admin.close/Inadequate Service,Service,No Charge,Unknown,Unknown,11739
18-782,70239,2018/09/20 00:00:00+00,Telephone (or TDD),50,White,Female,2019/01/03 00:00:00+00,4TH PRECINCT,,Demeanor,Inconclusive,Black,Male,11740
18-810,70267,2018/09/27 00:00:00+00,Telephone (or TDD),57,Black,Female,2019/01/17 00:00:00+00,COMMUNICATIONS OPERATIONS,Admin.close/Inadequate Service,Service,Admin. Closure,Unknown,Unknown,11741
18-827,70285,2018/10/02 00:00:00+00,Telephone (or TDD),22,Black,Male,2019/02/20 00:00:00+00,8TH PRECINCT,,Search,Exonerated,Black,Male,11742
18-802,70259,2018/09/25 00:00:00+00,Telephone (or TDD),33,Black,Female,2018/12/11 00:00:00+00,9TH PRECINCT,,Procedure,Sustained,Black,Male,11743
18-802,70259,2018/09/25 00:00:00+00,Telephone (or TDD),33,Black,Female,2018/12/11 00:00:00+00,9TH PRECINCT,,Procedure,Sustained,Black,Male,11744
18-802,70259,2018/09/25 00:00:00+00,Telephone (or TDD),33,Black,Female,2018/12/11 00:00:00+00,9TH PRECINCT,,Demeanor,Sustained,Black,Male,11745
18-802,70259,2018/09/25 00:00:00+00,Telephone (or TDD),33,Black,Female,2018/12/11 00:00:00+00,9TH PRECINCT,,Arrest,Sustained,Black,Male,11746
18-802,70259,2018/09/25 00:00:00+00,Telephone (or TDD),33,Black,Female,2018/12/11 00:00:00+00,9TH PRECINCT,,Arrest,Sustained,Black,Male,11747
18-809,70266,2018/09/26 00:00:00+00,Walk In,0,Unknown,Male,2018/09/26 00:00:00+00,9TH PRECINCT,Duplication,Service,Void,Black,Female,11748
18-809,70266,2018/09/26 00:00:00+00,Walk In,0,Unknown,Male,2018/09/26 00:00:00+00,9TH PRECINCT,Duplication,Procedure,Void,Black,Female,11749
18-809,70266,2018/09/26 00:00:00+00,Walk In,0,Unknown,Male,2018/09/26 00:00:00+00,9TH PRECINCT,Duplication,Service,Void,Black,Female,11750
18-809,70266,2018/09/26 00:00:00+00,Walk In,0,Unknown,Male,2018/09/26 00:00:00+00,9TH PRECINCT,Duplication,Procedure,Void,Black,Female,11751
18-808,70265,2018/09/26 00:00:00+00,Walk In,9,Unknown,Male,2018/09/26 00:00:00+00,9TH PRECINCT,Duplication,Service,Void,Black,Female,11752
18-808,70265,2018/09/26 00:00:00+00,Walk In,9,Unknown,Male,2018/09/26 00:00:00+00,9TH PRECINCT,Duplication,Procedure,Void,Black,Female,11753
18-808,70265,2018/09/26 00:00:00+00,Walk In,0,Unknown,Male,2018/09/26 00:00:00+00,9TH PRECINCT,Duplication,Service,Void,Black,Female,11754
18-808,70265,2018/09/26 00:00:00+00,Walk In,0,Unknown,Male,2018/09/26 00:00:00+00,9TH PRECINCT,Duplication,Procedure,Void,Black,Female,11755
18-807,70264,2018/09/26 00:00:00+00,Walk In,907,Unknown,Male,2018/12/26 00:00:00+00,9TH PRECINCT,,Service,Sustained,Black,Female,11756
18-807,70264,2018/09/26 00:00:00+00,Walk In,907,Unknown,Male,2018/12/26 00:00:00+00,9TH PRECINCT,,Procedure,No Charge,Black,Female,11757
18-807,70264,2018/09/26 00:00:00+00,Walk In,907,Unknown,Male,2018/12/26 00:00:00+00,9TH PRECINCT,,Service,Sustained,Black,Female,11758
18-807,70264,2018/09/26 00:00:00+00,Walk In,907,Unknown,Male,2018/12/26 00:00:00+00,9TH PRECINCT,,Procedure,No Charge,Black,Female,11759
18-812,70269,2018/09/27 00:00:00+00,Telephone (or TDD),36,Black,Female,2019/01/30 00:00:00+00,UNKNOWN COMMAND,,Property,No Charge,Unknown,Unknown,11760
18-812,70269,2018/09/27 00:00:00+00,Telephone (or TDD),36,Black,Female,2019/01/30 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,11761
18-812,70269,2018/09/27 00:00:00+00,Telephone (or TDD),36,Black,Female,2019/01/30 00:00:00+00,GANG INTELLIGENCE,,Property,Unfounded,White,Male,11762
18-812,70269,2018/09/27 00:00:00+00,Telephone (or TDD),36,Black,Female,2019/01/30 00:00:00+00,GANG INTELLIGENCE,,Property,Unfounded,Black,Male,11763
18-812,70269,2018/09/27 00:00:00+00,Telephone (or TDD),36,Black,Female,2019/01/30 00:00:00+00,GANG INTELLIGENCE,,Property,Unfounded,Black,Male,11764
18-812,70269,2018/09/27 00:00:00+00,Telephone (or TDD),36,Black,Female,2019/01/30 00:00:00+00,GANG INTELLIGENCE,,Property,Unfounded,White,Male,11765
18-812,70269,2018/09/27 00:00:00+00,Telephone (or TDD),36,Black,Female,2019/01/30 00:00:00+00,GANG INTELLIGENCE,,Property,Unfounded,White,Male,11766
18-812,70269,2018/09/27 00:00:00+00,Telephone (or TDD),36,Black,Female,2019/01/30 00:00:00+00,GANG INTELLIGENCE,,Property,Unfounded,White,Male,11767
18-812,70269,2018/09/27 00:00:00+00,Telephone (or TDD),36,Black,Female,2019/01/30 00:00:00+00,GANG INTELLIGENCE,,Property,Unfounded,Black,Male,11768
18-812,70269,2018/09/27 00:00:00+00,Telephone (or TDD),36,Black,Female,2019/01/30 00:00:00+00,GANG INTELLIGENCE,,Property,Exonerated,White,Male,11769
18-812,70269,2018/09/27 00:00:00+00,Telephone (or TDD),36,Black,Female,2019/01/30 00:00:00+00,GANG INTELLIGENCE,,Property,Exonerated,Black,Male,11770
18-812,70269,2018/09/27 00:00:00+00,Telephone (or TDD),36,Black,Female,2019/01/30 00:00:00+00,GANG INTELLIGENCE,,Property,Exonerated,Black,Male,11771
18-812,70269,2018/09/27 00:00:00+00,Telephone (or TDD),36,Black,Female,2019/01/30 00:00:00+00,GANG INTELLIGENCE,,Property,Exonerated,White,Male,11772
18-827,70285,2018/10/02 00:00:00+00,Telephone (or TDD),22,Black,Male,2019/02/20 00:00:00+00,8TH PRECINCT,,Search,Exonerated,Asian,Male,11773
18-827,70285,2018/10/02 00:00:00+00,Telephone (or TDD),22,Black,Male,2019/02/20 00:00:00+00,8TH PRECINCT,,Procedure,Sustained,White,Male,11774
18-827,70285,2018/10/02 00:00:00+00,Telephone (or TDD),22,Black,Male,2019/02/20 00:00:00+00,8TH PRECINCT,,Procedure,Sustained,Black,Male,11775
18-827,70285,2018/10/02 00:00:00+00,Telephone (or TDD),22,Black,Male,2019/02/20 00:00:00+00,8TH PRECINCT,,Procedure,Sustained,White,Male,11776
18-827,70285,2018/10/02 00:00:00+00,Telephone (or TDD),22,Black,Male,2019/02/20 00:00:00+00,8TH PRECINCT,,Procedure,Sustained,Asian,Male,11777
18-827,70285,2018/10/02 00:00:00+00,Telephone (or TDD),22,Black,Male,2019/02/20 00:00:00+00,8TH PRECINCT,,Demeanor,Inconclusive,Asian,Male,11778
18-826,70284,2018/10/02 00:00:00+00,Telephone (or TDD),29,White,Male,2019/01/03 00:00:00+00,UNKNOWN COMMAND,,Procedure,Inconclusive,Unknown,Unknown,11779
18-825,70283,2018/10/02 00:00:00+00,Telephone (or TDD),62,Black,Female,2019/01/17 00:00:00+00,8TH PRECINCT,Admin. Closure,Service,Admin. Closure,Black,Male,11780
18-825,70283,2018/10/02 00:00:00+00,Telephone (or TDD),0,Black,Female,2019/01/17 00:00:00+00,8TH PRECINCT,Admin. Closure,Service,Admin. Closure,Black,Male,11781
18-833,70291,2018/10/03 00:00:00+00,Walk In,52,Black,Male,2019/01/24 00:00:00+00,TACTICAL SERVICES SECTION,,Service,No Charge,Black,Male,11782
18-833,70291,2018/10/03 00:00:00+00,Walk In,52,Black,Male,2019/01/24 00:00:00+00,TACTICAL SERVICES SECTION,,Procedure,Sustained,Black,Male,11783
18-833,70291,2018/10/03 00:00:00+00,Walk In,52,Black,Male,2019/01/24 00:00:00+00,TACTICAL SERVICES SECTION,,Procedure,Inconclusive,Black,Male,11784
18-832,70290,2018/10/03 00:00:00+00,Telephone (or TDD),0,White,Male,2019/01/02 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,11785
18-832,70290,2018/10/03 00:00:00+00,Telephone (or TDD),0,White,Male,2019/01/02 00:00:00+00,TRAFFIC ENFORCEMENT UNIT,,Procedure,Inconclusive,Black,Male,11786
18-831,70289,2018/10/03 00:00:00+00,Telephone (or TDD),41,Black,Female,2019/01/08 00:00:00+00,5TH PRECINCT PDU,,Service,Unfounded,Black,Female,11787
18-830,70288,2018/10/03 00:00:00+00,Telephone (or TDD),54,Black,Male,2019/01/07 00:00:00+00,7TH PRECINCT PDU,,Procedure,No Charge,Black,Male,11788
18-830,70288,2018/10/03 00:00:00+00,Telephone (or TDD),54,Black,Male,2019/01/07 00:00:00+00,7TH PRECINCT PDU,,Demeanor,Unfounded,Black,Male,11789
18-829,70287,2018/10/03 00:00:00+00,Telephone (or TDD),36,Arabic,Male,2019/01/14 00:00:00+00,12TH PRECINCT,,Demeanor,Unfounded,Black,Male,11790
18-829,70287,2018/10/03 00:00:00+00,Telephone (or TDD),36,Arabic,Male,2019/01/14 00:00:00+00,12TH PRECINCT,,Demeanor,No Charge,White,Male,11791
18-828,70286,2018/10/03 00:00:00+00,Online,19,Black,Female,2018/12/26 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,Admin. Closure,Unknown,Unknown,11792
18-828,70286,2018/10/03 00:00:00+00,Online,19,Black,Female,2018/12/26 00:00:00+00,8TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male,11793
18-828,70286,2018/10/03 00:00:00+00,Online,19,Black,Female,2018/12/26 00:00:00+00,8TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male,11794
18-828,70286,2018/10/03 00:00:00+00,Online,19,Black,Female,2018/12/26 00:00:00+00,8TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male,11795
18-828,70286,2018/10/03 00:00:00+00,Online,19,Black,Female,2018/12/26 00:00:00+00,8TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Male,11796
18-838,70296,2018/10/04 00:00:00+00,Walk In,50,Black,Female,2019/01/02 00:00:00+00,TRAFFIC ENFORCEMENT UNIT,,Service,No Charge,Black,Male,11797
18-838,70296,2018/10/04 00:00:00+00,Walk In,50,Black,Female,2019/01/02 00:00:00+00,TRAFFIC ENFORCEMENT UNIT,,Demeanor,Unfounded,Black,Male,11798
