OBJECTID,TYPE,YEAR,DATE_,TIME,CCN,AGE,OFFENSE_DISTRICT,OFFENSE_PSA,OFFENSE_BLOCKX,OFFENSE_BLOCKY,DEFENDANT_PSA,DEFENDANT_DISTRICT,RACE,ETHNICITY,SEX,CATEGORY,DESCRIPTION,ADDRESS,ARREST_BLOCKX,ARREST_BLOCKY,DATETIME
9899,Possession,2014,2014/06/19 04:00:00+00,01:40:00,b'%1\xc5!\xd7\\S',28,7D,701,401600,133200,708,7D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1600 BLOCK OF GOOD HOPE RD SE,401600,133200,2014/06/19 05:40:00+00
9900,Possession with intent to distribute,2014,2014/06/27 04:00:00+00,11:00:00,b'%0\xb3t\x01(\xca',42,5D,507,402500,136800,503,5D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,2500 BLOCK OF BENNING RD NE,402500,136800,2014/06/28 03:00:00+00
9901,Possession,2014,2014/03/26 04:00:00+00,03:04:00,b'%|\x97\xf4\xf6\xaa\x1e',26,3D,307,397500,137800,Out of State,Out of State,W ,N ,M,Narcotics,Ucsa Possession Marijuana,1300 BLOCK OF 13TH ST NW,397500,137800,2014/03/26 07:04:00+00
9902,Possession with intent to distribute,2013,2013/03/05 05:00:00+00,08:09:00,b'%|\x01\xe8B\x0e)',26,7D,703,400300,132200,703,7D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,2600 BLOCK OF BIRNEY PL SE,400300,132200,2013/03/06 01:09:00+00
9903,Possession,2013,2013/05/11 04:00:00+00,04:00:00,b'%^\x8d\n\xf9\xa7i',24,5D,507,401900,136700,Out of State,Out of State,B ,U ,M,Narcotics,Ucsa Poss Marijuana,700 BLOCK OF 18TH ST NE,401900,136700,2013/05/11 20:00:00+00
9904,Possession with intent to distribute,2014,2014/04/10 04:00:00+00,06:58:00,b'%\xfe\x14B\xed\xa3e',22,7D,704,401500,131700,704,7D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,3000 BLOCK OF STANTON RD SE,401500,131700,2014/04/10 22:58:00+00
9905,Possession,2013,2013/11/06 05:00:00+00,03:00:00,b'%\xfd\xcb\xcf\xb0`5',21,7D,703,400200,132700,Out of State,Out of State,B ,U ,F,Narcotics,Ucsa Possession Marijuana,FIRTH STERLING AVE SE / SUITLAND PKWY SE,400200,132700,2013/11/06 08:00:00+00
9906,Possession,2014,2014/07/04 04:00:00+00,03:50:00,b'%\xfd#\x10~\xc7N',41,3D,301,397100,139000,304,3D,B ,N ,F,Narcotics,Ucsa Possession Marijuana,1400 BLOCK OF W ST NW,397200,139000,2014/07/04 19:50:00+00
9907,Distribution,2016,2016/06/02 04:00:00+00,03:48:48,b'%\xf0\x0f\x11\xc5\xcb\xc2',46,6D,608,407700,136300,Out of State,Out of State,B ,U ,M,Narcotics,Distribution Of Marijuana-misd,6200 BLOCK OF DIX STREET NE,407700,136300,2016/06/02 19:48:48+00
9908,Possession,2012,2012/08/09 04:00:00+00,04:18:00,b'%\xe2\xad5z\x83\xcb',25,4D,403,398200,143300,703,7D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,600 BLOCK OF LONGFELLOW ST NW,398200,143300,2012/08/09 20:18:00+00
9909,Possession,2014,2014/06/07 04:00:00+00,06:05:00,b'%\xdd\xea\x8b\x03e\xa4',36,6D,604,406200,134900,,,B ,N ,M,Narcotics,Ucsa Possession Marijuana,51ST ST SE / KIMI GRAY CT SE,406200,134900,2014/06/07 22:05:00+00
9910,Possession with intent to distribute,2013,2013/09/13 04:00:00+00,04:00:00,b'%\xd7\xdfI&a+',33,6D,604,406300,135200,Out of State,Out of State,B ,U ,F,Narcotics,Ucsa Pwid Marijuana,5100 BLOCK OF CALL PL SE,406300,135200,2013/09/13 20:00:00+00
9911,Public consumption,2016,2016/11/08 05:00:00+00,06:30:29,b'%\xd3\xa8\xad\x1f\x1fc',43,3D,308,398100,138000,501,5D,B ,U ,F,Narcotics,"Consumption of marijuana in public space prohibited; impairment prohibited",1500 BLOCK OF 7TH STREET NW,398100,138000,2016/11/08 23:30:29+00
9912,Possession,2012,2012/10/23 04:00:00+00,05:05:00,"b'%\xca~\xab5,\x05'",23,6D,608,406400,136600,608,6D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,600 BLOCK OF DIVISION AVE NE,406400,136600,2012/10/23 21:05:00+00
9913,Possession,2014,2014/04/22 04:00:00+00,12:05:00,b'%\xc9H\x8fV\xf1\xb3',30,1D,106,401000,134800,106,1D,B ,N ,F,Narcotics,Ucsa Possession Marijuana,700 BLOCK OF 13TH ST SE,401000,134800,2014/04/22 04:05:00+00
9914,Possession,2013,2013/08/15 04:00:00+00,04:31:00,b'%\xbfT\x0c\x9a\xdeK',19,6D,605,404100,133100,702,7D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,3800 BLOCK OF PENNSYLVANIA AVE SE,404100,133100,2013/08/15 20:31:00+00
9915,Possession with intent to distribute,2013,2013/09/06 04:00:00+00,06:34:00,b'%\xb19\xf2n\x8f\xde',26,7D,705,400400,130200,705,7D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,700 BLOCK OF UPSAL ST SE,400400,130200,2013/09/06 22:34:00+00
9916,Possession with intent to distribute,2015,2015/02/26 05:00:00+00,09:00:00,b'%\xac\x99\x13\xb0\xaf\x1a',43,4D,407,399100,142600,Out of State,Out of State,W ,N ,M,Narcotics,Ucsa Pwid Marijuana,UNIT BLOCK OF FARRAGUT PL NW,399100,142600,2015/02/26 14:00:00+00
9917,Possession with intent to distribute,2015,2015/02/26 05:00:00+00,03:30:00,b'%\xac\x99\x13\xb0\xaf\x1a',21,4D,407,399100,142600,Out of State,Out of State,U,H ,F,Narcotics,Ucsa Pwid Marijuana,UNIT BLOCK OF FARRAGUT PL NW,399100,142600,2015/02/26 20:30:00+00
9918,Possession,2014,2014/06/05 04:00:00+00,08:38:00,b'%\x8f]\r\xd5nA',44,7D,703,401100,132300,701,7D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,1400 BLOCK OF HOWARD RD SE,401100,132300,2014/06/06 00:38:00+00
9919,Distribution,2017,2017/05/23 04:00:00+00,03:10:27,b'%\x87\x1eP\xffE\xbf',47,7D,708,399200,129400,102,1D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,3900 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,399200,129400,2017/05/23 19:10:27+00
9920,Possession,2014,2014/07/05 04:00:00+00,07:00:00,b'%\x1f\xa7|\xca\xc5\xc7',37,6D,604,405500,135500,Out of State,Out of State,B ,N ,F,Narcotics,Ucsa Possession Marijuana,4600 BLOCK OF BENNING RD SE,405500,135500,2014/07/05 23:00:00+00
9921,Possession,2012,2012/05/26 04:00:00+00,01:50:00,b'%\x19~\x9dj\x0ft',18,5D,507,401700,136900,407,4D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,BENNING RD NE,401700,136900,2012/05/26 05:50:00+00
9922,Possession,2013,2013/01/01 05:00:00+00,07:40:00,b'%\x12\xe3m\x80\xf0U',19,3D,304,397900,139200,Out of State,Out of State,B ,U ,F,Narcotics,Ucsa Poss Marijuana,2300 BLOCK OF 9TH ST NW,397900,139200,2013/01/02 00:40:00+00
9923,Possession with intent to distribute,2016,2016/12/17 05:00:00+00,06:15:07,b'%\x10\x08\xff=\xf2\xef',23,6D,603,404200,136200,506,5D,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-misd,200 BLOCK OF 36TH STREET NE,404200,136200,2016/12/17 23:15:07+00
9924,Possession,2012,2012/12/08 05:00:00+00,10:00:00,b'%\x0e \x84}\xed0',20,3D,303,396400,139000,601,6D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,2200 BLOCK OF 18TH ST NW,396400,139000,2012/12/09 03:00:00+00
9925,Possession,2012,2012/12/08 05:00:00+00,10:00:00,b'%\x0e \x84}\xed0',24,3D,303,396400,139000,505,5D,B ,N ,F,Narcotics,Ucsa Poss Marijuana,2200 BLOCK OF 18TH ST NW,396400,139000,2012/12/09 03:00:00+00
9926,Possession,2012,2012/12/08 05:00:00+00,10:00:00,b'%\x0e \x84}\xed0',30,3D,303,396400,139000,502,5D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,2200 BLOCK OF 18TH ST NW,396400,139000,2012/12/09 03:00:00+00
9927,Possession,2012,2012/08/31 04:00:00+00,03:33:00,b'%\t\x05\x81\x02\xbf\x8b',19,2D,207,395700,137000,207,2D,W ,U ,F,Narcotics,Ucsa Poss Marijuana,2200 BLOCK OF I ST NW,395700,137000,2012/08/31 07:33:00+00
9928,Possession,2014,2014/06/14 04:00:00+00,08:50:00,b'%\r\x96?\x02\xbd\xf5',43,7D,703,400200,132600,705,7D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,1200 BLOCK OF SUMNER RD SE,400200,132600,2014/06/15 00:50:00+00
9929,Distribution,2012,2012/07/13 04:00:00+00,04:18:00,b'$X\xf1&\x95\xcd\x03',42,5D,502,399900,138600,,,B ,N ,M,Narcotics,Ucsa Distributing Marijuana,ALLEY NEXT TO 321 T ST NE,,,2012/07/13 20:18:00+00
9930,Possession,2012,2012/02/28 05:00:00+00,05:00:00,b'$N\x9c\xdd*\x99\x96',32,7D,707,399500,130000,707,7D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,3600 BLOCK OF MLK AVE SE,399600,130200,2012/02/28 22:00:00+00
9931,Possession,2012,2012/09/21 04:00:00+00,05:00:00,b'$JM\x86c$\x8c',37,6D,604,405500,135400,106,1D,B ,N ,F,Narcotics,Ucsa Poss Marijuana,4400 BLOCK OF C ST SE,405500,135400,2012/09/21 21:00:00+00
9932,Possession,2012,2012/03/20 04:00:00+00,06:20:00,b'$j\xd6(nHQ',35,3D,302,398000,140000,305,5D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,700 BLOCK OF HOBART PL NW,,,2012/03/20 22:20:00+00
9933,Possession,2012,2012/05/23 04:00:00+00,07:45:00,b'$i\xf9\xf5\xae\x98w',37,5D,501,398900,138700,501,5D,B ,N ,F,Narcotics,Ucsa Possession Marijuana,1800 BLOCK OF BLADENSBURG RD NE,402300,138600,2012/05/23 23:45:00+00
9934,Possession,2012,2012/05/03 04:00:00+00,04:30:00,b'$A\xcd\xd3Y\xb3\x8c',32,1D,104,400600,136800,,,B ,N ,F,Narcotics,Ucsa Possession Marijuana,10TH ST NE,400700,139800,2012/05/03 20:30:00+00
9935,Possession with intent to distribute,2013,2013/01/11 05:00:00+00,04:27:00,b'${=\x08\xcbl>',22,3D,305,397900,139200,Out of State,Out of State,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-fel,2200 BLOCK OF SHERMAN AVE NW,397900,139200,2013/01/11 21:27:00+00
9936,Possession,2013,2013/05/17 04:00:00+00,11:44:00,b'$\xfd>\xf3#\x7f\x90',25,3D,305,398000,139200,Out of State,Out of State,W ,U ,M,Narcotics,Ucsa Poss Marijuana,2200 BLOCK OF 8TH ST NW,398000,139200,2013/05/18 03:44:00+00
9937,Possession with intent to distribute,2014,2014/03/06 05:00:00+00,03:53:00,b'$\xf3\xdfh\xaf\x04\xba',20,7D,703,400400,132700,507,5D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1100 BLOCK OF HOWARD RD SE,400400,132700,2014/03/06 20:53:00+00
9938,Possession with intent to distribute,2012,2012/03/29 04:00:00+00,07:10:00,b'$\xef`\x7fxN\xf7',20,2D,207,396800,137300,601,6D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,16TH ST NE,401500,140700,2012/03/29 23:10:00+00
9939,Possession,2014,2014/02/06 05:00:00+00,05:28:00,b'$\xe8\xbbG\x00:\x90',54,1D,105,398800,133900,105,1D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,CANAL ST SW / O ST SW,398800,133900,2014/02/06 22:28:00+00
9940,Possession with intent to distribute,2017,2017/10/13 04:00:00+00,05:15:40,b'$\xe3\x1dN\xea\t\x04',24,5D,503,402200,139500,Out of State,Out of State,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-misd,2500 BLOCK OF QUEENS CHAPEL ROAD NE,402200,139500,2017/10/13 21:15:40+00
9941,Distribution,2012,2012/04/22 04:00:00+00,03:20:00,b'$\xce\xa0\xbeJ`f',29,5D,506,401100,138000,707,7D,B ,N ,M,Narcotics,Ucsa Distributing Marijuana,1700 BLOCK OF WEST VA AVE NE,401200,138000,2012/04/22 19:20:00+00
9942,Distribution,2014,2014/07/30 04:00:00+00,07:30:00,b'$\xcd\x91\x97.\x11/',34,6D,604,406400,134900,707,7D,B ,N ,M,Narcotics,Ucsa Distributing Marijuana,5300 BLOCK OF E ST SE,406400,134900,2014/07/30 23:30:00+00
9943,Possession,2013,2013/06/12 04:00:00+00,07:30:00,b'$\xc95\xa6g\xd9\x07',50,5D,505,401200,138100,409,4D,B ,U ,F,Narcotics,Ucsa Poss Marijuana,1100 BLOCK OF MOUNT OLIVET RD NE,401200,138100,2013/06/12 23:30:00+00
9944,Public consumption,2014,2014/09/06 04:00:00+00,02:30:00,b'$\xc6\x87\xc8\xc2\x85\xc5',23,3D,303,396300,139200,304,3D,B ,N ,M,Narcotics,Public Consumption Of Marijuana,2400 BLOCK OF 18TH ST NW,396300,139200,2014/09/06 06:30:00+00
9945,Possession,2012,2012/04/21 04:00:00+00,06:35:00,b'$\x9d\xca\x9f\xafJ\xad',35,7D,706,401000,129200,706,7D,W ,N ,M,Narcotics,Ucsa Possession Marijuana,SOUTHERN AVE SE,402900,131200,2012/04/21 22:35:00+00
9946,Possession with intent to distribute,2016,2016/09/20 04:00:00+00,07:40:00,b'$\x98\x7fd %C',22,7D,703,400300,132300,708,7D,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-misd,2600 BLOCK OF BIRNEY PLACE SE,400300,132300,2016/09/20 23:40:00+00
9947,Possession,2012,2012/03/23 04:00:00+00,01:40:00,b'$\x88\x01\x80\xe2#.',44,5D,506,401300,137800,602,6D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1200 BLOCK OF MEIGS PL NE,401200,137800,2012/03/23 17:40:00+00
9948,Possession,2012,2012/05/13 04:00:00+00,05:00:00,b'$\x86\x0e\xc0\xae@\xe9',51,6D,602,404500,136400,101,1D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,3900 BLOCK OF BENNING RD NE,404500,136400,2012/05/13 21:00:00+00
9949,Possession,2012,2012/12/08 05:00:00+00,12:08:00,b'$\x83_\xad\x0e\xb9\xa4',20,1D,104,398900,137200,Out of State,Out of State,A ,N ,M,Narcotics,Ucsa Poss Marijuana,1ST ST NW / K ST NW,398900,137200,2012/12/08 05:08:00+00
9950,Possession,2012,2012/06/14 04:00:00+00,04:25:00,b'$\x14d\x0e\xdc\x83\\',24,1D,106,401500,134500,Out of State,Out of State,W ,N ,M,Narcotics,Ucsa Possession Marijuana,K ST SE,400000,134500,2012/06/14 20:25:00+00
9951,Possession,2012,2012/08/24 04:00:00+00,10:40:00,b'$\x12\x8fh\xe6\xa1\x1d',19,7D,708,399300,128400,708,7D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,UNIT BLOCK OF GALVESTON ST SW,399300,128400,2012/08/25 02:40:00+00
9952,Possession with intent to distribute,2014,2014/01/07 05:00:00+00,09:10:00,b'$\x00\x1c\xc2<\x9d\xfd',22,6D,604,406200,135000,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,400 BLOCK OF 51ST ST SE,406200,135000,2014/01/08 02:10:00+00
9953,Possession with intent to distribute,2013,2013/05/20 04:00:00+00,05:00:00,b'$.\tC\xa6\xc56',37,2D,208,396200,138000,,,B ,U ,M,Narcotics,Poss W/i To Dist Marijuana-misd,MASSACHUSETTS AVE NW,396200,138000,2013/05/20 21:00:00+00
9954,Possession,2013,2013/06/08 04:00:00+00,12:17:00,b'$(\xc5u\x16\xc0\x01',31,3D,303,396500,138900,Out of State,Out of State,B ,U ,M,Narcotics,Ucsa Poss Marijuana,1700 BLOCK OF CALIFORNIA ST NW,396500,138900,2013/06/08 04:17:00+00
9955,Possession with intent to distribute,2013,2013/12/24 05:00:00+00,08:43:00,"b'$""(\x08\xa1~Y'",24,5D,505,402200,138800,507,5D,B ,N ,F,Narcotics,Ucsa Pwid Marijuana,2200 BLOCK OF NEW YORK AVE NE,402100,138800,2013/12/24 13:43:00+00
9956,Possession with intent to distribute,2013,2013/12/24 05:00:00+00,08:43:00,"b'$""(\x08\xa1~Y'",38,5D,505,402200,138800,703,7D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,2200 BLOCK OF NEW YORK AVE NE,402100,138800,2013/12/24 13:43:00+00
9957,Distribution,2017,2017/06/19 04:00:00+00,03:17:07,b'$!|\x9e\xfe\x0cN',47,3D,304,397200,139700,304,3D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,1400 BLOCK OF FAIRMONT STREET NW,397200,139700,2017/06/19 19:17:07+00
9958,Distribution,2017,2017/06/19 04:00:00+00,03:18:10,b'$!|\x9e\xfe\x0cN',35,3D,304,397200,139700,,,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,2700 BLOCK OF 14TH STREET NW,397200,139700,2017/06/19 19:18:10+00
9959,Possession,2012,2012/08/18 04:00:00+00,06:06:00,b'#y\xfe2\xfa&\xee',26,1D,104,400400,137100,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Poss Marijuana,8TH ST NE / I ST NE,400400,137100,2012/08/18 22:06:00+00
9960,Public consumption,2017,2017/03/06 05:00:00+00,05:45:01,b'#S\xd2\x93\xcf\x92x',50,4D,401,397700,146200,Out of State,Out of State,B ,N ,M,Narcotics,"Consumption of marijuana in public space prohibited; impairment prohibited",7700 BLOCK OF ALASKA AVENUE NW,397700,146200,2017/03/06 22:45:01+00
9961,Possession with intent to distribute,2012,2012/02/21 05:00:00+00,02:55:00,b'#R\xdb\x01\xcbU\x95',24,6D,605,404900,133700,,,U,U ,M,Narcotics,Ucsa Pwid Marijuana,ALABAMA AVE SE,400900,130700,2012/02/21 07:55:00+00
9962,Possession,2013,2013/06/26 04:00:00+00,06:29:00,b'#l\xeb\xe3#\x00X',27,5D,506,401700,137500,507,5D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,1600 BLOCK OF MEIGS PL NE,401700,137500,2013/06/26 22:29:00+00
9963,Possession,2014,2014/06/09 04:00:00+00,08:33:00,"b'#l\xb8;\xeb\x1a\xb2'",18,6D,601,404200,137400,602,6D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,3700 BLOCK OF HAYES ST NE,404200,137400,2014/06/10 00:33:00+00
9964,Public consumption,2017,2017/09/09 04:00:00+00,02:06:38,b'#9\xe7\xa7\xe2\xb1\xaa',19,3D,304,397700,139800,304,3D,W ,U ,M,Narcotics,"Consumption of marijuana in public space prohibited; impairment prohibited",2800 BLOCK OF 11TH STREET NW,397700,139800,2017/09/09 06:06:38+00
9965,Possession,2012,2012/12/29 05:00:00+00,05:30:00,b'#5\xe2tm \n',44,6D,603,403500,135300,Out of State,Out of State,B ,U ,M,Narcotics,Ucsa Poss Marijuana,300 BLOCK OF 33RD ST SE,403500,135300,2012/12/29 22:30:00+00
9966,Possession,2013,2013/07/20 04:00:00+00,09:44:00,b'#\xec\x00\xc3\xe9O\x82',53,4D,409,397100,141000,504,5D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,1400 BLOCK OF SPRING RD NW,397100,141000,2013/07/21 01:44:00+00
9967,Distribution,2017,2017/10/23 04:00:00+00,11:47:16,b'#\xdai\x9a\x9e\xb6\x9e',29,4D,403,397600,142900,402,4D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,5300 BLOCK OF GEORGIA AVENUE NW,397600,142900,2017/10/23 15:47:16+00
9968,Possession,2012,2012/04/22 04:00:00+00,06:12:00,b'#\xd6 \x9c\xda\x05m',27,3D,308,398100,137700,606,6D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,7TH ST NW,398100,137700,2012/04/22 22:12:00+00
9969,Possession,2012,2012/11/09 05:00:00+00,03:19:00,b'#\xc4f\xb1c</',30,4D,402,398400,143600,101,1D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,400 BLOCK OF NICHOLSON ST NW,398400,143600,2012/11/09 20:19:00+00
9970,Possession with intent to distribute,2016,2016/04/04 04:00:00+00,10:00:10,b'#\xbf\x05\xc3\xc8\xc4J',26,5D,504,401100,139700,Out of State,Out of State,B ,N ,M,Narcotics,Poss W/i To Dist A Controlled Substance,1300 BLOCK OF BRENTWOOD ROAD NE,401100,139700,2016/04/05 02:00:10+00
9971,Possession with intent to distribute,2016,2016/04/04 04:00:00+00,10:00:59,b'#\xbf\x05\xc3\xc8\xc4J',22,5D,504,401100,139700,507,5D,B ,N ,M,Narcotics,Poss W/i To Dist A Controlled Substance,1300 BLOCK OF BRENTWOOD ROAD NE,401100,139700,2016/04/05 02:00:59+00
9972,Possession,2012,2012/06/08 04:00:00+00,08:38:00,b'#\xb4\xcdB\xe6\x1c\x9e',22,3D,308,398300,138000,701,7D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,P ST NW,402300,138600,2012/06/09 00:38:00+00
9973,Possession,2012,2012/06/08 04:00:00+00,08:42:00,b'#\xb4\xcdB\xe6\x1c\x9e',20,3D,308,398300,138000,503,5D,B ,N ,F,Narcotics,Ucsa Possession Marijuana,P ST NW,402300,138600,2012/06/09 00:42:00+00
9974,Possession with intent to distribute,2015,2015/07/04 04:00:00+00,03:16:00,b'#\xb4\x82\xd7\xec\x03V',22,5D,507,401800,137600,507,5D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,17 AND M ST NE,,,2015/07/04 19:16:00+00
9975,Distribution,2017,2017/08/10 04:00:00+00,04:46:00,b'#\xaf\xe1\xbaUb\xf2',38,7D,705,400300,130900,705,7D,B ,U ,M,Narcotics,Distribution Of Marijuana-misd,2900 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400300,130900,2017/08/10 20:46:00+00
9976,Possession with intent to distribute,2012,2012/05/11 04:00:00+00,04:35:00,b'#\xad\x88<\x01\x17\x96',33,1D,103,399200,137600,103,1D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,1200 BLOCK OF NORTH CAPITOL ST NW,399200,137600,2012/05/11 20:35:00+00
9977,Possession with intent to distribute,2013,2013/02/20 05:00:00+00,10:40:00,b'#\xa8\x91m=*\x07',28,5D,506,401100,138200,506,5D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,1800 BLOCK OF CAPITOL AVE NE,401100,138200,2013/02/21 03:40:00+00
9978,Possession,2012,2012/05/18 04:00:00+00,03:50:00,b'#\xa5t\x07\xef\xe3\x07',29,6D,603,404100,136000,505,5D,B ,U ,F,Narcotics,Ucsa Possession Marijuana,36TH ST NE,,,2012/05/18 19:50:00+00
9979,Possession,2012,2012/05/18 04:00:00+00,03:50:00,b'#\xa5t\x07\xef\xe3\x07',32,6D,603,404100,136000,507,5D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,36TH ST NE,,,2012/05/18 19:50:00+00
9980,Distribution,2017,2017/07/14 04:00:00+00,01:45:58,b'#\xa2v\x13\xa4\xf2\n',30,5D,505,401500,139600,706,7D,B ,U ,M,Narcotics,Distribution Of A Controlled Substance,1400 BLOCK OF EVARTS STREET NE,401500,139600,2017/07/14 17:45:58+00
9981,Possession with intent to distribute,2013,2013/02/23 05:00:00+00,06:54:00,b'#\x9c\xb0K9\xf3\xa0',26,5D,507,402200,136800,607,6D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,21ST ST NE / BENNETT PL NE,402200,136800,2013/02/23 23:54:00+00
9982,Possession with intent to distribute,2017,2017/11/18 05:00:00+00,10:45:50,b'#\x8d\x14l\x02\ro',35,3D,306,398100,139900,701,7D,B ,U ,M,Narcotics,Poss W/i To Dist Marijuana-misd,600 BLOCK OF HARVARD STREET NW,398100,139900,2017/11/19 03:45:50+00
9983,Possession,2013,2013/02/08 05:00:00+00,07:49:00,b'#\x86\x1a2\xdf\xe0\x97',28,3D,302,397800,139900,501,5D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,2900 BLOCK OF SHERMAN AVE NW,397800,139900,2013/02/09 00:49:00+00
9984,Possession with intent to distribute,2012,2012/11/09 05:00:00+00,02:01:00,b'#\x19\xe1Kf\\\xba',46,3D,304,397900,139600,304,3D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,2500 BLOCK OF 9TH ST NW,397900,139600,2012/11/09 07:01:00+00
9985,Distribution,2017,2017/12/02 05:00:00+00,10:44:22,b'#\x18\xfb5\x17\x82\x9c',36,4D,403,398900,142700,403,4D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,100 BLOCK OF GALLATIN STREET NW,399000,142700,2017/12/02 15:44:22+00
9986,Possession,2012,2012/02/14 05:00:00+00,08:00:00,b'#\x17\x9e\x1er+V',48,7D,707,400200,130900,403,4D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,5200 BLOCK OF 3RD ST NW,398600,142900,2012/02/15 01:00:00+00
9987,Distribution,2015,2015/02/13 05:00:00+00,01:04:00,b'#)\xf5^iu\xd7',21,3D,305,398000,139200,305,3D,B ,N ,M,Narcotics,Ucsa Distributing Marijuana,800 BLOCK OF BARRY PL NW,398000,139200,2015/02/13 06:04:00+00
9988,Possession,2012,2012/10/26 04:00:00+00,05:58:00,b'#)\xd5\x93\xd1Z2',51,1D,103,398800,136500,,,B ,U ,M,Narcotics,Ucsa Poss Marijuana,100 BLOCK OF E ST NW,398800,136500,2012/10/26 21:58:00+00
9989,Possession,2014,2014/02/15 05:00:00+00,10:35:00,b'# \xc5E-\x8c~',29,4D,407,397800,141700,401,4D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,4300 BLOCK OF KANSAS AVE NW,397800,141700,2014/02/16 03:35:00+00
9990,Possession,2012,2012/07/12 04:00:00+00,10:15:00,"b""zz\x0cm'\x08\xae""",44,1D,102,398100,136500,305,3D,W ,N ,M,Narcotics,Ucsa Poss Marijuana,500 BLOCK OF 7TH ST NW,398100,136500,2012/07/13 02:15:00+00
9991,Public consumption,2014,2014/09/26 04:00:00+00,06:20:00,"b""z\xf6n\xe2\xeaP'""",24,3D,304,397800,139900,505,5D,B ,N ,M,Narcotics,Public Consumption Of Marijuana,700 BLOCK OF GRESHAM PL NW,397800,139900,2014/09/26 22:20:00+00
9992,Possession,2014,2014/06/18 04:00:00+00,10:19:00,"b""X\x1b\x06B'\xb6\x8d""",67,7D,701,401900,133100,701,7D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1800 BLOCK OF GOOD HOPE RD SE,401900,133100,2014/06/19 02:19:00+00
9993,Possession,2013,2013/03/03 05:00:00+00,06:30:00,"b""w\xa0\xaeY\xb3'\xb6""",33,6D,602,406100,136100,603,6D,B ,N ,F,Narcotics,Ucsa Poss Marijuana,200 BLOCK OF 51ST ST NE,406100,136100,2013/03/03 23:30:00+00
9994,Possession,2014,2014/05/29 04:00:00+00,03:30:00,"b""uL\x9d\x1e'\xc6\x88""",40,7D,703,400700,132800,701,7D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1200 BLOCK OF TALBERT ST SE,400700,132800,2014/05/29 19:30:00+00
9995,Possession with intent to distribute,2012,2012/03/27 04:00:00+00,05:43:00,"b""U\xe3\xda.\xf8\xe8'""",31,2D,203,394100,142800,203,2D,W ,N ,M,Narcotics,Ucsa Pwid Marijuana,4800 BLOCK OF CONNECTICUT AVE NW,394100,142800,2012/03/27 21:43:00+00
